customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Recency,Frequency,Profit,RFM_Score,Category
1444,Claudian,Ruos,Male,97.0,1975-04-14,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8.0,45.0,8088 Macpherson Hill,2323.0,NSW,Australia,5.0,38.0,5.0,1281.31,7.0,Low Potential
2746,Carmelia,Egle of Germany,Female,97.0,1953-10-25,Actuary,Financial Services,High Net Worth,N,Yes,7.0,67.0,77 Golf Course Junction,3027.0,VIC,Australia,8.0,8.0,3.0,2316.34,7.0,Low Potential
3123,Tina,Riggulsford,Female,71.0,1976-08-17,Dental Hygienist,Health,High Net Worth,N,No,20.0,44.0,6915 Nobel Crossing,2195.0,NSW,Australia,6.0,0.0,4.0,1248.49,7.0,Low Potential
2777,Dita,Darlison,Female,0.0,1997-02-26,Safety Technician III,Health,Mass Customer,N,Yes,1.0,23.0,39 Badeau Court,2572.0,NSW,Australia,8.0,103.0,6.0,3307.1099999999997,7.0,Low Potential
756,Carin,Lauthian,Female,65.0,1974-09-25,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,46.0,43 Jana Way,3750.0,VIC,Australia,7.0,45.0,6.0,2121.6099999999997,7.0,Low Potential
759,Mitchel,Schimek,Male,89.0,1963-04-18,Clinical Specialist,Health,High Net Worth,N,No,13.0,57.0,4 Vahlen Junction,2227.0,NSW,Australia,10.0,111.0,8.0,2646.67,7.0,Low Potential
761,Vaughan,McCromley,Male,12.0,1977-11-27,Media Manager II,Health,Affluent Customer,N,Yes,4.0,43.0,7101 Gulseth Hill,2293.0,NSW,Australia,9.0,86.0,5.0,1896.39,7.0,Low Potential
2289,Kissie,Steanson,Female,97.0,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13.0,40.0,09356 Badeau Drive,3630.0,VIC,Australia,1.0,25.0,4.0,2224.75,7.0,Low Potential
1675,Luke,Wombwell,Male,76.0,1955-08-14,Engineer I,Manufacturing,Affluent Customer,N,Yes,14.0,65.0,7 Monterey Street,3068.0,VIC,Australia,12.0,57.0,4.0,3067.0600000000004,7.0,Low Potential
3125,Krystyna,Scarasbrick,Female,2.0,1978-08-21,Social Worker,Health,High Net Worth,N,Yes,5.0,42.0,54294 Hovde Court,2500.0,NSW,Australia,8.0,9.0,4.0,1702.4299999999998,7.0,Low Potential
3310,Bethany,Jarrell,Female,83.0,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12.0,59.0,43 Eagle Crest Parkway,2295.0,NSW,Australia,8.0,110.0,5.0,3121.04,7.0,Low Potential
28,Fee,Zellmer,Male,5.0,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,47.0,48 Eagan Avenue,4868.0,QLD,Australia,4.0,142.0,6.0,3366.5600000000004,7.0,Low Potential
1429,Dante,Jikylls,Male,94.0,1980-03-12,Legal Assistant,Health,Mass Customer,N,Yes,12.0,40.0,3 Rigney Center,2794.0,NSW,Australia,2.0,31.0,6.0,861.6199999999999,7.0,Low Potential
782,Bevvy,Siegertsz,Female,30.0,1976-08-29,Geological Engineer,Manufacturing,Mass Customer,N,No,17.0,44.0,36744 Birchwood Center,4019.0,QLD,Australia,3.0,102.0,6.0,3627.1699999999996,7.0,Low Potential
2277,Gillie,Ruben,Female,44.0,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,57.0,09 Grim Lane,3752.0,VIC,Australia,4.0,36.0,4.0,2713.7200000000003,7.0,Low Potential
783,Rudd,Strangeways,Male,6.0,1985-07-25,Information Systems Manager,Retail,Affluent Customer,N,No,14.0,35.0,68 Chinook Street,4814.0,QLD,Australia,2.0,96.0,5.0,3498.8600000000006,7.0,Low Potential
3303,Ced,Cuell,Male,51.0,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,53.0,5 Larry Terrace,3130.0,VIC,Australia,10.0,79.0,5.0,2547.0099999999998,7.0,Low Potential
3109,Jeralee,Domleo,Female,75.0,1958-06-23,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,62.0,451 Luster Hill,2170.0,NSW,Australia,9.0,169.0,5.0,3080.63,7.0,Low Potential
1526,Charlie,MacKibbon,Male,50.0,1964-07-11,Editor,Manufacturing,Mass Customer,N,Yes,19.0,56.0,484 Lindbergh Street,2161.0,NSW,Australia,6.0,82.0,5.0,2573.9399999999996,7.0,Low Potential
3453,Jammie,McEvon,Female,57.0,1989-12-03,Product Engineer,Retail,Affluent Customer,N,No,14.0,31.0,12 Kings Hill,4272.0,QLD,Australia,9.0,72.0,6.0,2341.29,7.0,Low Potential
1587,Kevan,Laminman,Male,17.0,1986-08-16,Software Test Engineer III,Entertainment,Affluent Customer,N,Yes,12.0,34.0,7 Laurel Junction,2079.0,NSW,Australia,10.0,26.0,5.0,635.72,7.0,Low Potential
265,Pennie,Stoile,Male,74.0,1965-05-10,Sales Representative,Retail,High Net Worth,N,Yes,18.0,55.0,19220 Evergreen Crossing,3195.0,VIC,Australia,9.0,20.0,4.0,2692.9100000000003,7.0,Low Potential
175,Templeton,Hambrook,Male,36.0,1975-11-28,Quality Engineer,Manufacturing,Affluent Customer,N,No,5.0,45.0,52273 Bay Place,3145.0,VIC,Australia,11.0,64.0,5.0,2170.54,7.0,Low Potential
269,Zacherie,Grindley,Male,55.0,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0,66.0,47 Jana Junction,3802.0,VIC,Australia,7.0,25.0,5.0,1668.85,7.0,Low Potential
2681,Liza,LeEstut,Female,78.0,1974-09-15,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18.0,46.0,53485 Sycamore Junction,3192.0,VIC,Australia,8.0,80.0,5.0,2561.48,7.0,Low Potential
2823,Weidar,Antognazzi,Male,98.0,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,N,No,7.0,49.0,82010 Lakewood Center,2770.0,NSW,Australia,6.0,12.0,4.0,1636.08,7.0,Low Potential
2578,Felice,McVane,Male,49.0,1991-02-27,Tax Accountant,Retail,High Net Worth,N,No,3.0,29.0,71725 Goodland Lane,4509.0,QLD,Australia,7.0,38.0,4.0,1955.7800000000002,7.0,Low Potential
3440,Retha,Kahane,Female,18.0,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0,62.0,04036 Kennedy Trail,2221.0,NSW,Australia,12.0,32.0,5.0,1243.6499999999999,7.0,Low Potential
284,Seth,Moorman,Male,38.0,1986-11-04,Financial Analyst,Financial Services,High Net Worth,N,Yes,9.0,34.0,2 Cottonwood Road,2032.0,NSW,Australia,11.0,133.0,5.0,3251.42,7.0,Low Potential
3434,Stesha,Miners,Female,20.0,1973-05-12,Account Coordinator,Health,Mass Customer,N,No,16.0,47.0,989 Waubesa Circle,3149.0,VIC,Australia,11.0,64.0,5.0,1831.51,7.0,Low Potential
300,Malachi,Hadcroft,Male,88.0,1956-06-22,Clinical Specialist,Health,Mass Customer,N,No,9.0,64.0,08 Golf View Plaza,3199.0,VIC,Australia,9.0,156.0,5.0,3475.8999999999996,7.0,Low Potential
303,Shane,Smetoun,Female,59.0,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,Yes,14.0,46.0,20924 Banding Crossing,2516.0,NSW,Australia,9.0,43.0,3.0,3247.08,7.0,Low Potential
1652,Ulrikaumeko,Heffernon,Female,53.0,1981-09-24,Operator,Manufacturing,High Net Worth,N,Yes,7.0,39.0,3 Fordem Park,4011.0,QLD,Australia,10.0,56.0,6.0,2662.39,7.0,Low Potential
1718,Eada,Coaster,Female,13.0,1994-04-19,Professor,Financial Services,High Net Worth,N,Yes,4.0,26.0,02862 Esker Crossing,2173.0,NSW,Australia,9.0,33.0,5.0,1539.11,7.0,Low Potential
308,Iver,Dobsons,Male,2.0,1983-09-03,Database Administrator I,IT,High Net Worth,N,No,4.0,37.0,5982 Mosinee Avenue,3340.0,VIC,Australia,5.0,102.0,6.0,4086.21,7.0,Low Potential
3096,Lulu,Cabane,Female,32.0,1973-06-28,Associate Professor,Financial Services,Mass Customer,N,No,10.0,47.0,3075 Victoria Drive,2290.0,NSW,Australia,7.0,15.0,3.0,2717.0999999999995,7.0,Low Potential
1720,Matilda,Milton,Female,96.0,1986-06-10,Staff Accountant II,Financial Services,Mass Customer,N,Yes,13.0,34.0,644 Karstens Place,3040.0,VIC,Australia,11.0,123.0,5.0,3538.0499999999997,7.0,Low Potential
1601,Nita,McCarthy,Female,45.0,1993-11-02,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1.0,27.0,5447 Buell Hill,2567.0,NSW,Australia,9.0,26.0,4.0,2317.2700000000004,7.0,Low Potential
3430,Augustus,Pickin,Male,77.0,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9.0,56.0,6414 Hanover Avenue,2060.0,NSW,Australia,12.0,63.0,7.0,1653.0199999999998,7.0,Low Potential
3064,Zach,Billison,Male,96.0,1995-06-14,Product Engineer,Financial Services,Affluent Customer,N,Yes,4.0,25.0,9317 Mendota Parkway,3064.0,VIC,Australia,8.0,166.0,7.0,2410.92,7.0,Low Potential
2599,Pauly,Eilles,Female,9.0,1954-03-05,VP Marketing,Manufacturing,Mass Customer,N,No,5.0,66.0,357 Elgar Alley,3910.0,VIC,Australia,9.0,116.0,6.0,2866.0899999999997,7.0,Low Potential
2600,Darnell,Wistance,Male,55.0,2001-03-03,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0,19.0,37258 Stephen Place,4116.0,QLD,Australia,9.0,23.0,3.0,3233.7700000000004,7.0,Low Potential
258,Othella,Keher,Female,24.0,1992-03-05,Administrative Officer,Manufacturing,High Net Worth,N,No,9.0,28.0,6759 Nevada Point,2323.0,NSW,Australia,6.0,18.0,5.0,1642.58,7.0,Low Potential
219,Markus,Mughal,Male,9.0,1964-11-25,Database Administrator III,Health,Mass Customer,N,No,7.0,56.0,05241 Shelley Park,2776.0,NSW,Australia,8.0,40.0,6.0,1688.33,7.0,Low Potential
1697,Eddi,Mansbridge,Female,44.0,1969-03-29,Occupational Therapist,Health,Mass Customer,N,Yes,12.0,51.0,9037 Norway Maple Junction,2087.0,NSW,Australia,11.0,106.0,5.0,3042.4799999999996,7.0,Low Potential
2800,Dominga,Planke,Female,29.0,1988-09-01,Cost Accountant,Financial Services,Mass Customer,N,No,2.0,32.0,28905 Hallows Avenue,2320.0,NSW,Australia,5.0,28.0,5.0,352.22999999999996,7.0,Low Potential
3452,Maura,Estevez,Female,22.0,1964-04-09,Marketing Manager,Retail,Mass Customer,N,No,13.0,56.0,46 Stone Corner Avenue,2210.0,NSW,Australia,10.0,2.0,2.0,1820.5700000000002,7.0,Low Potential
2645,Ado,Yaldren,Male,20.0,2000-06-26,Technical Writer,IT,High Net Worth,N,Yes,1.0,20.0,78 Shasta Place,2135.0,NSW,Australia,12.0,27.0,6.0,1500.81,7.0,Low Potential
1703,Nerita,Keppie,Female,14.0,1991-01-04,Product Engineer,Telecommunications,Mass Customer,N,Yes,3.0,29.0,38233 Boyd Alley,3976.0,VIC,Australia,6.0,3.0,4.0,761.4699999999999,7.0,Low Potential
1633,Ashia,Muzzi,Female,16.0,1964-08-07,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,14.0,56.0,46310 Raven Trail,4220.0,QLD,Australia,4.0,17.0,3.0,2548.92,7.0,Low Potential
183,Dannie,Hissie,Female,7.0,1997-05-08,Geologist III,Retail,Affluent Customer,N,No,3.0,23.0,8 Haas Park,2074.0,NSW,Australia,10.0,102.0,6.0,3187.8399999999997,7.0,Low Potential
218,Stefa,Dunnan,Female,37.0,1993-06-08,Administrative Officer,Property,High Net Worth,N,Yes,8.0,27.0,09040 Myrtle Parkway,2015.0,NSW,Australia,8.0,14.0,4.0,1476.17,7.0,Low Potential
2626,Gerome,Lawrenz,Male,42.0,1998-10-24,Account Coordinator,Property,Affluent Customer,N,Yes,4.0,22.0,6 Warbler Road,2462.0,NSW,Australia,5.0,41.0,4.0,2023.9499999999998,7.0,Low Potential
2604,Lewiss,Jaeggi,Male,91.0,1975-08-05,Account Executive,Retail,Mass Customer,N,Yes,7.0,45.0,6 Carioca Avenue,3185.0,VIC,Australia,9.0,93.0,6.0,2795.7900000000004,7.0,Low Potential
1631,Towny,Beebee,Male,11.0,1996-03-09,Speech Pathologist,Financial Services,Affluent Customer,N,No,1.0,24.0,9179 Sunfield Terrace,4510.0,QLD,Australia,2.0,25.0,4.0,2638.26,7.0,Low Potential
231,Basile,Winsor,Male,48.0,1995-05-08,Design Engineer,Financial Services,Mass Customer,N,Yes,3.0,25.0,11667 Blackbird Street,2226.0,NSW,Australia,10.0,28.0,4.0,2344.5200000000004,7.0,Low Potential
3089,Wood,Nathan,Male,27.0,2000-02-24,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2.0,20.0,7 Westridge Terrace,4504.0,QLD,Australia,7.0,71.0,4.0,3618.4400000000005,7.0,Low Potential
181,Pavla,Braunle,Female,49.0,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,No,9.0,38.0,8256 Annamark Court,3638.0,VIC,Australia,1.0,65.0,5.0,2365.2400000000002,7.0,Low Potential
242,Taite,Droghan,Male,17.0,1992-03-20,Nurse,Property,Affluent Customer,N,No,8.0,28.0,0796 Melody Park,2200.0,NSW,Australia,9.0,131.0,7.0,2558.7,7.0,Low Potential
243,Barbara,Croxley,Female,94.0,1976-02-09,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,44.0,2914 Vahlen Lane,2250.0,NSW,Australia,8.0,74.0,5.0,2193.55,7.0,Low Potential
252,Anthea,Ruskin,Female,39.0,1983-01-24,Account Coordinator,Property,Mass Customer,N,Yes,13.0,37.0,8029 Gulseth Center,2304.0,NSW,Australia,7.0,62.0,5.0,2597.6400000000003,7.0,Low Potential
2678,Amble,Tandy,Male,33.0,1976-12-30,Sales Associate,Health,Mass Customer,N,No,11.0,44.0,59 Hoepker Lane,3191.0,VIC,Australia,11.0,143.0,5.0,2932.34,7.0,Low Potential
3474,Justinian,Crowhurst,Male,93.0,1979-06-11,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0,41.0,06 Lake View Plaza,4515.0,QLD,Australia,1.0,71.0,5.0,2358.99,7.0,Low Potential
1729,Alla,Kyles,Female,37.0,1987-11-16,Mechanical Systems Engineer,Argiculture,High Net Worth,N,No,7.0,33.0,25253 Straubel Trail,2153.0,NSW,Australia,10.0,103.0,6.0,3005.33,7.0,Low Potential
524,Florence,Held,Female,16.0,1962-09-09,Nurse,Retail,Mass Customer,N,No,11.0,58.0,84 Calypso Circle,3690.0,VIC,Australia,5.0,138.0,7.0,2024.5299999999997,7.0,Low Potential
2840,Wallie,Baitman,Male,63.0,1992-04-09,Recruiter,Manufacturing,Mass Customer,N,Yes,9.0,28.0,3619 Elgar Terrace,3337.0,VIC,Australia,3.0,16.0,4.0,811.67,7.0,Low Potential
2467,Ynez,Fawloe,Female,71.0,1975-07-15,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0,45.0,083 Farragut Avenue,2540.0,NSW,Australia,7.0,51.0,5.0,1961.7900000000004,7.0,Low Potential
2466,Araldo,Klamp,Male,62.0,1980-04-10,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16.0,40.0,188 Carberry Point,4650.0,QLD,Australia,1.0,30.0,5.0,1576.8200000000002,7.0,Low Potential
3404,Thomasine,McCloch,Female,2.0,1973-01-08,GIS Technical Architect,Property,Affluent Customer,N,No,22.0,47.0,91 Charing Cross Way,2100.0,NSW,Australia,11.0,77.0,5.0,2729.79,7.0,Low Potential
848,Lannie,Chat,Male,79.0,1979-06-25,VP Product Management,Manufacturing,Mass Customer,N,No,13.0,41.0,341 Londonderry Point,4215.0,QLD,Australia,7.0,22.0,4.0,1964.5200000000002,7.0,Low Potential
2453,Ruthe,Campe,Female,22.0,1992-05-08,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0,28.0,6 Morningstar Way,2165.0,NSW,Australia,7.0,64.0,6.0,2587.7999999999997,7.0,Low Potential
2452,Sophronia,Yerrill,Female,93.0,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17.0,45.0,4898 Buell Terrace,3043.0,VIC,Australia,7.0,9.0,4.0,1147.86,7.0,Low Potential
1546,Natalya,Moscone,Female,22.0,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8.0,64.0,2 Eastwood Street,2153.0,NSW,Australia,10.0,69.0,6.0,2501.8700000000003,7.0,Low Potential
1753,Kerry,Ford,Female,6.0,1997-12-10,VP Product Management,Health,High Net Worth,N,Yes,1.0,23.0,3483 Burrows Hill,2137.0,NSW,Australia,11.0,41.0,4.0,2093.21,7.0,Low Potential
2444,Emmet,Cristoforo,Male,22.0,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,11.0,43.0,8 Superior Court,3174.0,VIC,Australia,5.0,44.0,4.0,3270.2200000000003,7.0,Low Potential
2715,Umberto,Cappineer,Male,27.0,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,58.0,75 Loftsgordon Hill,3147.0,VIC,Australia,11.0,104.0,5.0,3221.8099999999995,7.0,Low Potential
1542,Sanders,Fernyhough,Male,56.0,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,12.0,42.0,243 Mosinee Place,2155.0,NSW,Australia,10.0,84.0,5.0,1825.3200000000006,7.0,Low Potential
504,Vinny,Hegley,Male,93.0,1995-04-25,Environmental Tech,Manufacturing,High Net Worth,N,Yes,7.0,25.0,830 Summit Center,3075.0,VIC,Australia,7.0,119.0,8.0,2714.7599999999998,7.0,Low Potential
1689,Teodor,Larwell,Male,48.0,1995-06-18,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,4.0,25.0,16 Saint Paul Street,4670.0,QLD,Australia,2.0,136.0,5.0,3334.2299999999996,7.0,Low Potential
2436,Jaymie,Wellesley,Male,37.0,1986-03-21,Help Desk Technician,IT,Mass Customer,N,No,4.0,34.0,582 Kropf Avenue,2032.0,NSW,Australia,11.0,16.0,4.0,1700.17,7.0,Low Potential
1538,Ahmed,Edmondson,Male,74.0,1989-04-22,Pharmacist,Health,High Net Worth,N,Yes,12.0,31.0,27 Hooker Plaza,2177.0,NSW,Australia,8.0,1.0,4.0,222.77999999999997,7.0,Low Potential
1536,Tiffany,Fanshaw,Female,28.0,1979-04-10,Software Consultant,Financial Services,Affluent Customer,N,Yes,15.0,41.0,7921 Trailsway Center,2759.0,NSW,Australia,9.0,33.0,4.0,2018.04,7.0,Low Potential
2871,Hubie,Keld,Male,49.0,1978-03-20,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15.0,42.0,60717 Farmco Center,2047.0,NSW,Australia,12.0,79.0,6.0,2345.94,7.0,Low Potential
1535,Emanuel,Baukham,Male,80.0,1997-08-04,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,23.0,2 Saint Paul Parkway,2040.0,NSW,Australia,12.0,104.0,5.0,2811.9700000000003,7.0,Low Potential
3380,Abe,Ealam,Male,41.0,1955-09-01,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0,65.0,2 Roxbury Pass,3977.0,VIC,Australia,5.0,63.0,5.0,2793.8100000000004,7.0,Low Potential
1556,Bartram,Brownstein,Male,30.0,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,Yes,6.0,34.0,13795 Corscot Drive,2147.0,NSW,Australia,9.0,149.0,5.0,3519.2200000000003,7.0,Low Potential
467,Welbie,Rockliffe,Male,51.0,1954-02-01,Human Resources Assistant I,Property,Affluent Customer,N,No,15.0,66.0,8 Dayton Park,2050.0,NSW,Australia,9.0,169.0,6.0,3850.3199999999997,7.0,Low Potential
458,Osborn,Pentony,Male,57.0,1969-04-21,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,18.0,51.0,19964 Nancy Drive,3121.0,VIC,Australia,8.0,32.0,5.0,1247.2400000000002,7.0,Low Potential
2852,Clarinda,Noen,Female,20.0,1971-07-22,Biostatistician I,Property,High Net Worth,N,Yes,14.0,49.0,35 Eastwood Plaza,3163.0,VIC,Australia,9.0,103.0,6.0,3954.0,7.0,Low Potential
355,Stacy,Gullane,Female,97.0,1979-01-06,Database Administrator II,Retail,Mass Customer,N,Yes,3.0,41.0,7447 Nevada Park,2193.0,NSW,Australia,8.0,45.0,5.0,2662.75,7.0,Low Potential
1733,Gothart,Coomer,Male,10.0,1986-05-26,Associate Professor,Financial Services,High Net Worth,N,No,20.0,34.0,7962 Dottie Park,2284.0,NSW,Australia,5.0,129.0,5.0,3170.4799999999996,7.0,Low Potential
129,Weidar,Silkstone,Male,64.0,1985-07-20,Financial Advisor,Financial Services,High Net Worth,N,Yes,19.0,35.0,97 Coolidge Trail,2142.0,NSW,Australia,9.0,29.0,4.0,2753.7499999999995,7.0,Low Potential
3418,Felipa,Paddingdon,Female,18.0,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19.0,61.0,7 Barnett Road,2713.0,NSW,Australia,1.0,82.0,5.0,2033.0099999999998,7.0,Low Potential
2511,Jedidiah,Daulby,Male,20.0,1991-12-07,Technical Writer,Financial Services,Mass Customer,N,Yes,4.0,29.0,9 Caliangt Park,2087.0,NSW,Australia,11.0,32.0,4.0,2152.6899999999996,7.0,Low Potential
386,Ethelyn,Pincott,Female,63.0,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0,30.0,720 Menomonie Avenue,2749.0,NSW,Australia,8.0,66.0,5.0,2415.9700000000003,7.0,Low Potential
2507,Alysa,Galilee,Female,77.0,1986-06-25,Biostatistician III,Health,Affluent Customer,N,Yes,8.0,34.0,60 Banding Terrace,2880.0,NSW,Australia,1.0,47.0,4.0,3467.88,7.0,Low Potential
387,Spike,Thieme,Male,34.0,1977-02-19,Administrative Officer,Financial Services,Mass Customer,N,No,22.0,43.0,4604 Cordelia Drive,2144.0,NSW,Australia,10.0,24.0,3.0,3417.7799999999997,7.0,Low Potential
1739,Burnaby,Stiffkins,Male,20.0,1954-06-10,Software Consultant,Entertainment,Mass Customer,N,No,7.0,66.0,0 Warner Road,2680.0,NSW,Australia,4.0,37.0,4.0,2395.71,7.0,Low Potential
121,Myles,Pauncefort,Male,82.0,1957-02-10,Graphic Designer,Manufacturing,Mass Customer,N,No,15.0,63.0,53 Talisman Trail,2097.0,NSW,Australia,9.0,82.0,4.0,2892.09,7.0,Low Potential
2497,Gustav,Aaronsohn,Male,33.0,1969-05-04,Administrative Assistant IV,Property,Affluent Customer,N,No,12.0,51.0,9366 Judy Alley,4171.0,QLD,Australia,9.0,46.0,4.0,2981.3900000000003,7.0,Low Potential
406,Rhona,Spilsburie,Female,58.0,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,12.0,33.0,07 New Castle Circle,2646.0,NSW,Australia,1.0,106.0,5.0,3445.0099999999998,7.0,Low Potential
414,Thorin,Grimoldby,Male,12.0,1976-07-16,Social Worker,Health,High Net Worth,N,No,10.0,44.0,84549 Jenifer Crossing,2570.0,NSW,Australia,8.0,47.0,6.0,2304.56,7.0,Low Potential
427,Giusto,Torbett,Male,77.0,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,24.0,1 Carey Pass,2065.0,NSW,Australia,11.0,21.0,4.0,2515.6800000000003,7.0,Low Potential
435,Jerome,Muggeridge,Male,5.0,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,21.0,4284 Surrey Circle,2068.0,NSW,Australia,12.0,102.0,4.0,4727.750000000001,7.0,Low Potential
3408,Becka,Bysaker,Female,10.0,1972-11-07,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,48.0,097 Gulseth Lane,4178.0,QLD,Australia,8.0,42.0,5.0,1355.24,7.0,Low Potential
449,Shana,Fortesquieu,Female,74.0,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0,46.0,261 Northport Lane,2567.0,NSW,Australia,7.0,119.0,6.0,3292.4000000000005,7.0,Low Potential
457,Querida,Danilchev,Female,70.0,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0,40.0,7 Farmco Trail,2759.0,NSW,Australia,9.0,118.0,5.0,3680.3399999999992,7.0,Low Potential
3284,Jorrie,Cerman,Female,98.0,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0,29.0,34748 Charing Cross Point,3057.0,VIC,Australia,10.0,242.0,6.0,2969.0400000000004,7.0,Low Potential
1915,Dusty,Tesimon,Female,40.0,1953-12-10,Social Worker,Health,Mass Customer,N,Yes,12.0,67.0,59 Waywood Road,3163.0,VIC,Australia,8.0,61.0,5.0,2568.0499999999997,7.0,Low Potential
1882,Justin,Ragless,Male,86.0,1964-05-05,Account Executive,Manufacturing,Affluent Customer,N,No,10.0,56.0,9 Superior Terrace,2199.0,NSW,Australia,9.0,128.0,6.0,4054.85,7.0,Low Potential
2981,Benny,Jadczak,Male,26.0,1980-03-30,Sales Representative,Retail,High Net Worth,N,Yes,21.0,40.0,9 7th Pass,2760.0,NSW,Australia,9.0,24.0,6.0,1260.26,7.0,Low Potential
1047,Standford,Tanswill,Male,39.0,1978-03-09,VP Accounting,Financial Services,Affluent Customer,N,No,11.0,42.0,6 Pawling Trail,2871.0,NSW,Australia,7.0,138.0,7.0,2026.54,7.0,Low Potential
1027,Rolando,Sherewood,Male,33.0,1966-07-10,Statistician I,Financial Services,Affluent Customer,N,No,18.0,54.0,5287 Wayridge Alley,2069.0,NSW,Australia,12.0,22.0,6.0,1449.4399999999998,7.0,Low Potential
1192,Hollyanne,McCarter,Female,31.0,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,51.0,63576 Anzinger Trail,2168.0,NSW,Australia,9.0,20.0,5.0,1397.3799999999997,7.0,Low Potential
1337,Damara,Wheatland,Female,15.0,1988-08-03,Structural Engineer,Health,Mass Customer,N,No,10.0,32.0,0 Fulton Drive,3806.0,VIC,Australia,8.0,142.0,6.0,3417.4200000000005,7.0,Low Potential
1196,Phillie,Bradforth,Female,23.0,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2.0,22.0,894 Maple Wood Drive,2251.0,NSW,Australia,10.0,18.0,6.0,1455.3799999999999,7.0,Low Potential
1197,Isobel,Lampett,Female,44.0,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5.0,23.0,05 Daystar Lane,2560.0,NSW,Australia,8.0,7.0,4.0,1559.1300000000006,7.0,Low Potential
